Id,leitura,segundo,minuto,intensidadeMinuto,local,combustivel
1855,1,619,11,False,Banco do Motorista,Gasolina
1856,0,619,11,False,Banco do Motorista,Gasolina
1857,1,620,11,False,Banco do Motorista,Gasolina
1858,0,620,11,False,Banco do Motorista,Gasolina
1859,0,620,11,False,Banco do Motorista,Gasolina
1860,1,621,11,False,Banco do Motorista,Gasolina
1861,1,621,11,False,Banco do Motorista,Gasolina
1862,0,621,11,False,Banco do Motorista,Gasolina
1863,1,622,11,False,Banco do Motorista,Gasolina
1864,0,622,11,False,Banco do Motorista,Gasolina
1865,0,622,11,False,Banco do Motorista,Gasolina
1866,0,623,11,False,Banco do Motorista,Gasolina
1867,0,623,11,False,Banco do Motorista,Gasolina
1868,0,623,11,False,Banco do Motorista,Gasolina
1869,0,624,11,False,Banco do Motorista,Gasolina
1870,0,624,11,False,Banco do Motorista,Gasolina
1871,0,624,11,False,Banco do Motorista,Gasolina
1872,0,625,11,False,Banco do Motorista,Gasolina
1873,0,625,11,False,Banco do Motorista,Gasolina
1874,0,625,11,False,Banco do Motorista,Gasolina
1875,1,626,11,False,Banco do Motorista,Gasolina
1876,0,626,11,False,Banco do Motorista,Gasolina
1877,0,626,11,False,Banco do Motorista,Gasolina
1878,1,627,11,False,Banco do Motorista,Gasolina
1879,0,627,11,False,Banco do Motorista,Gasolina
1880,0,627,11,False,Banco do Motorista,Gasolina
1881,1,628,11,False,Banco do Motorista,Gasolina
1882,0,628,11,False,Banco do Motorista,Gasolina
1883,0,628,11,False,Banco do Motorista,Gasolina
1884,1,629,11,False,Banco do Motorista,Gasolina
1885,1,629,11,False,Banco do Motorista,Gasolina
1886,1,629,11,False,Banco do Motorista,Gasolina
1887,0,630,11,False,Banco do Motorista,Gasolina
1888,1,630,11,False,Banco do Motorista,Gasolina
1889,1,630,11,False,Banco do Motorista,Gasolina
1890,1,631,11,False,Banco do Motorista,Gasolina
1891,1,631,11,False,Banco do Motorista,Gasolina
1892,1,631,11,False,Banco do Motorista,Gasolina
1893,1,632,11,False,Banco do Motorista,Gasolina
1894,1,632,11,False,Banco do Motorista,Gasolina
1895,1,632,11,False,Banco do Motorista,Gasolina
1896,0,633,11,False,Banco do Motorista,Gasolina
1897,1,633,11,False,Banco do Motorista,Gasolina
1898,0,633,11,False,Banco do Motorista,Gasolina
1899,0,634,11,False,Banco do Motorista,Gasolina
1900,1,634,11,False,Banco do Motorista,Gasolina
1901,0,634,11,False,Banco do Motorista,Gasolina
1902,1,635,11,False,Banco do Motorista,Gasolina
1903,0,635,11,False,Banco do Motorista,Gasolina
1904,0,635,11,False,Banco do Motorista,Gasolina
1905,0,636,11,False,Banco do Motorista,Gasolina
1906,0,636,11,False,Banco do Motorista,Gasolina
1907,0,636,11,False,Banco do Motorista,Gasolina
1908,1,637,11,False,Banco do Motorista,Gasolina
1909,0,637,11,False,Banco do Motorista,Gasolina
1910,1,637,11,False,Banco do Motorista,Gasolina
1911,0,638,11,False,Banco do Motorista,Gasolina
1912,1,638,11,False,Banco do Motorista,Gasolina
1913,0,638,11,False,Banco do Motorista,Gasolina
1914,0,639,11,False,Banco do Motorista,Gasolina
1915,0,639,11,False,Banco do Motorista,Gasolina
1916,0,639,11,False,Banco do Motorista,Gasolina
1917,1,640,11,False,Banco do Motorista,Gasolina
1918,0,640,11,False,Banco do Motorista,Gasolina
1919,1,640,11,False,Banco do Motorista,Gasolina
1920,0,641,11,False,Banco do Motorista,Gasolina
1921,0,641,11,False,Banco do Motorista,Gasolina
1922,1,641,11,False,Banco do Motorista,Gasolina
1923,0,642,11,False,Banco do Motorista,Gasolina
1924,0,642,11,False,Banco do Motorista,Gasolina
1925,1,642,11,False,Banco do Motorista,Gasolina
1926,0,643,11,False,Banco do Motorista,Gasolina
1927,1,643,11,False,Banco do Motorista,Gasolina
1928,1,643,11,False,Banco do Motorista,Gasolina
1929,1,644,11,False,Banco do Motorista,Gasolina
1930,0,644,11,False,Banco do Motorista,Gasolina
1931,1,644,11,False,Banco do Motorista,Gasolina
1932,0,645,11,False,Banco do Motorista,Gasolina
1933,0,645,11,False,Banco do Motorista,Gasolina
1934,0,645,11,False,Banco do Motorista,Gasolina
1935,1,646,11,False,Banco do Motorista,Gasolina
1936,1,646,11,False,Banco do Motorista,Gasolina
1937,1,646,11,False,Banco do Motorista,Gasolina
1938,0,647,11,False,Banco do Motorista,Gasolina
1939,0,647,11,False,Banco do Motorista,Gasolina
1940,0,647,11,False,Banco do Motorista,Gasolina
1941,0,648,11,False,Banco do Motorista,Gasolina
1942,1,648,11,False,Banco do Motorista,Gasolina
1943,0,648,11,False,Banco do Motorista,Gasolina
1944,1,649,11,False,Banco do Motorista,Gasolina
1945,1,649,11,False,Banco do Motorista,Gasolina
1946,0,649,11,False,Banco do Motorista,Gasolina
1947,0,650,11,False,Banco do Motorista,Gasolina
1948,0,650,11,False,Banco do Motorista,Gasolina
1949,1,650,11,False,Banco do Motorista,Gasolina
1950,1,651,11,False,Banco do Motorista,Gasolina
1951,1,651,11,False,Banco do Motorista,Gasolina
1952,0,651,11,False,Banco do Motorista,Gasolina
1953,0,652,11,False,Banco do Motorista,Gasolina
1954,0,652,11,False,Banco do Motorista,Gasolina
1955,0,652,11,False,Banco do Motorista,Gasolina
1956,0,653,11,False,Banco do Motorista,Gasolina
1957,0,653,11,False,Banco do Motorista,Gasolina
1958,1,653,11,False,Banco do Motorista,Gasolina
1959,0,654,11,False,Banco do Motorista,Gasolina
1960,1,654,11,False,Banco do Motorista,Gasolina
1961,0,654,11,False,Banco do Motorista,Gasolina
1962,1,655,11,False,Banco do Motorista,Gasolina
1963,1,655,11,False,Banco do Motorista,Gasolina
1964,0,655,11,False,Banco do Motorista,Gasolina
1965,0,656,11,False,Banco do Motorista,Gasolina
1966,0,656,11,False,Banco do Motorista,Gasolina
1967,0,656,11,False,Banco do Motorista,Gasolina
1968,0,657,11,False,Banco do Motorista,Gasolina
1969,1,657,11,False,Banco do Motorista,Gasolina
1970,1,657,11,False,Banco do Motorista,Gasolina
1971,1,658,11,False,Banco do Motorista,Gasolina
1972,1,658,11,False,Banco do Motorista,Gasolina
1973,1,658,11,False,Banco do Motorista,Gasolina
1974,1,659,11,False,Banco do Motorista,Gasolina
1975,1,659,11,False,Banco do Motorista,Gasolina
1976,1,659,11,False,Banco do Motorista,Gasolina
1977,1,660,11,False,Banco do Motorista,Gasolina
1978,1,660,11,False,Banco do Motorista,Gasolina
1979,1,660,11,False,Banco do Motorista,Gasolina
1980,0,661,12,False,Banco do Motorista,Gasolina
1981,0,661,12,False,Banco do Motorista,Gasolina
1982,0,661,12,False,Banco do Motorista,Gasolina
1983,0,662,12,False,Banco do Motorista,Gasolina
1984,1,662,12,False,Banco do Motorista,Gasolina
1985,1,662,12,False,Banco do Motorista,Gasolina
1986,0,663,12,False,Banco do Motorista,Gasolina
1987,0,663,12,False,Banco do Motorista,Gasolina
1988,0,663,12,False,Banco do Motorista,Gasolina
1989,0,664,12,False,Banco do Motorista,Gasolina
1990,0,664,12,False,Banco do Motorista,Gasolina
1991,0,664,12,False,Banco do Motorista,Gasolina
1992,1,665,12,False,Banco do Motorista,Gasolina
1993,1,665,12,False,Banco do Motorista,Gasolina
1994,1,665,12,False,Banco do Motorista,Gasolina
1995,0,666,12,False,Banco do Motorista,Gasolina
1996,0,666,12,False,Banco do Motorista,Gasolina
1997,0,666,12,False,Banco do Motorista,Gasolina
1998,1,667,12,False,Banco do Motorista,Gasolina
1999,1,667,12,False,Banco do Motorista,Gasolina
2000,1,667,12,False,Banco do Motorista,Gasolina
2001,0,668,12,False,Banco do Motorista,Gasolina
2002,0,668,12,False,Banco do Motorista,Gasolina
2003,0,668,12,False,Banco do Motorista,Gasolina
2004,0,669,12,False,Banco do Motorista,Gasolina
2005,0,669,12,False,Banco do Motorista,Gasolina
2006,0,669,12,False,Banco do Motorista,Gasolina
2007,1,670,12,False,Banco do Motorista,Gasolina
2008,0,670,12,False,Banco do Motorista,Gasolina
2009,1,670,12,False,Banco do Motorista,Gasolina
2010,0,671,12,False,Banco do Motorista,Gasolina
2011,0,671,12,False,Banco do Motorista,Gasolina
2012,0,671,12,False,Banco do Motorista,Gasolina
2013,1,672,12,False,Banco do Motorista,Gasolina
2014,1,672,12,False,Banco do Motorista,Gasolina
2015,0,672,12,False,Banco do Motorista,Gasolina
2016,1,673,12,False,Banco do Motorista,Gasolina
2017,1,673,12,False,Banco do Motorista,Gasolina
2018,1,673,12,False,Banco do Motorista,Gasolina
2019,1,674,12,False,Banco do Motorista,Gasolina
2020,1,674,12,False,Banco do Motorista,Gasolina
2021,1,674,12,False,Banco do Motorista,Gasolina
2022,1,675,12,False,Banco do Motorista,Gasolina
2023,1,675,12,False,Banco do Motorista,Gasolina
2024,1,675,12,False,Banco do Motorista,Gasolina
2025,0,676,12,False,Banco do Motorista,Gasolina
2026,1,676,12,False,Banco do Motorista,Gasolina
2027,1,676,12,False,Banco do Motorista,Gasolina
2028,1,677,12,False,Banco do Motorista,Gasolina
2029,1,677,12,False,Banco do Motorista,Gasolina
2030,1,677,12,False,Banco do Motorista,Gasolina
2031,0,678,12,False,Banco do Motorista,Gasolina
2032,0,678,12,False,Banco do Motorista,Gasolina
2033,0,678,12,False,Banco do Motorista,Gasolina
2034,0,679,12,False,Banco do Motorista,Gasolina
2035,1,679,12,False,Banco do Motorista,Gasolina
2036,1,679,12,False,Banco do Motorista,Gasolina
2037,1,680,12,False,Banco do Motorista,Gasolina
2038,0,680,12,False,Banco do Motorista,Gasolina
2039,0,680,12,False,Banco do Motorista,Gasolina
2040,1,681,12,False,Banco do Motorista,Gasolina
2041,0,681,12,False,Banco do Motorista,Gasolina
2042,1,681,12,False,Banco do Motorista,Gasolina
2043,0,682,12,False,Banco do Motorista,Gasolina
2044,1,682,12,False,Banco do Motorista,Gasolina
2045,0,682,12,False,Banco do Motorista,Gasolina
2046,1,683,12,False,Banco do Motorista,Gasolina
2047,1,683,12,False,Banco do Motorista,Gasolina
2048,1,683,12,False,Banco do Motorista,Gasolina
2049,1,684,12,False,Banco do Motorista,Gasolina
2050,1,684,12,False,Banco do Motorista,Gasolina
2051,0,684,12,False,Banco do Motorista,Gasolina
2052,0,685,12,False,Banco do Motorista,Gasolina
2053,0,685,12,False,Banco do Motorista,Gasolina
2054,1,685,12,False,Banco do Motorista,Gasolina
2055,1,686,12,False,Banco do Motorista,Gasolina
2056,0,686,12,False,Banco do Motorista,Gasolina
2057,0,686,12,False,Banco do Motorista,Gasolina
2058,0,687,12,False,Banco do Motorista,Gasolina
2059,0,687,12,False,Banco do Motorista,Gasolina
2060,1,687,12,False,Banco do Motorista,Gasolina
2061,0,688,12,False,Banco do Motorista,Gasolina
2062,1,688,12,False,Banco do Motorista,Gasolina
2063,0,688,12,False,Banco do Motorista,Gasolina
2064,0,689,12,False,Banco do Motorista,Gasolina
2065,0,689,12,False,Banco do Motorista,Gasolina
2066,0,689,12,False,Banco do Motorista,Gasolina
2067,1,690,12,False,Banco do Motorista,Gasolina
2068,1,690,12,False,Banco do Motorista,Gasolina
2069,0,690,12,False,Banco do Motorista,Gasolina
2070,1,691,12,False,Banco do Motorista,Gasolina
2071,0,691,12,False,Banco do Motorista,Gasolina
2072,0,691,12,False,Banco do Motorista,Gasolina
2073,1,692,12,False,Banco do Motorista,Gasolina
2074,1,692,12,False,Banco do Motorista,Gasolina
2075,1,692,12,False,Banco do Motorista,Gasolina
2076,0,693,12,False,Banco do Motorista,Gasolina
2077,1,693,12,False,Banco do Motorista,Gasolina
2078,1,693,12,False,Banco do Motorista,Gasolina
2079,0,694,12,False,Banco do Motorista,Gasolina
2080,0,694,12,False,Banco do Motorista,Gasolina
2081,0,694,12,False,Banco do Motorista,Gasolina
2082,0,695,12,False,Banco do Motorista,Gasolina
2083,0,695,12,False,Banco do Motorista,Gasolina
2084,1,695,12,False,Banco do Motorista,Gasolina
2085,1,696,12,False,Banco do Motorista,Gasolina
2086,0,696,12,False,Banco do Motorista,Gasolina
2087,0,696,12,False,Banco do Motorista,Gasolina
2088,1,697,12,False,Banco do Motorista,Gasolina
2089,0,697,12,False,Banco do Motorista,Gasolina
2090,0,697,12,False,Banco do Motorista,Gasolina
2091,0,698,12,False,Banco do Motorista,Gasolina
2092,0,698,12,False,Banco do Motorista,Gasolina
2093,1,698,12,False,Banco do Motorista,Gasolina
2094,0,699,12,False,Banco do Motorista,Gasolina
2095,0,699,12,False,Banco do Motorista,Gasolina
2096,1,699,12,False,Banco do Motorista,Gasolina
2097,1,700,12,False,Banco do Motorista,Gasolina
2098,0,700,12,False,Banco do Motorista,Gasolina
2099,0,700,12,False,Banco do Motorista,Gasolina
2100,1,701,12,False,Banco do Motorista,Gasolina
2101,1,701,12,False,Banco do Motorista,Gasolina
2102,0,701,12,False,Banco do Motorista,Gasolina
2103,0,1,1,False,Banco do Passageiro,Gasolina
2104,0,1,1,False,Banco do Passageiro,Gasolina
2105,0,1,1,False,Banco do Passageiro,Gasolina
2106,0,2,1,False,Banco do Passageiro,Gasolina
2107,0,2,1,False,Banco do Passageiro,Gasolina
2108,0,2,1,False,Banco do Passageiro,Gasolina
2109,0,3,1,False,Banco do Passageiro,Gasolina
2110,0,3,1,False,Banco do Passageiro,Gasolina
2111,0,3,1,False,Banco do Passageiro,Gasolina
2112,0,4,1,False,Banco do Passageiro,Gasolina
2113,0,4,1,False,Banco do Passageiro,Gasolina
2114,0,4,1,False,Banco do Passageiro,Gasolina
2115,0,5,1,False,Banco do Passageiro,Gasolina
2116,0,5,1,False,Banco do Passageiro,Gasolina
2117,0,5,1,False,Banco do Passageiro,Gasolina
2118,0,6,1,False,Banco do Passageiro,Gasolina
2119,0,6,1,False,Banco do Passageiro,Gasolina
2120,0,6,1,False,Banco do Passageiro,Gasolina
2121,0,7,1,False,Banco do Passageiro,Gasolina
2122,0,7,1,False,Banco do Passageiro,Gasolina
2123,0,7,1,False,Banco do Passageiro,Gasolina
2124,0,8,1,False,Banco do Passageiro,Gasolina
2125,0,8,1,False,Banco do Passageiro,Gasolina
2126,0,8,1,False,Banco do Passageiro,Gasolina
2127,0,9,1,False,Banco do Passageiro,Gasolina
2128,0,9,1,False,Banco do Passageiro,Gasolina
2129,0,9,1,False,Banco do Passageiro,Gasolina
2130,0,10,1,False,Banco do Passageiro,Gasolina
2131,0,10,1,False,Banco do Passageiro,Gasolina
2132,0,10,1,False,Banco do Passageiro,Gasolina
2133,0,11,1,False,Banco do Passageiro,Gasolina
2134,0,11,1,False,Banco do Passageiro,Gasolina
2135,0,11,1,False,Banco do Passageiro,Gasolina
2136,0,12,1,False,Banco do Passageiro,Gasolina
2137,1,12,1,False,Banco do Passageiro,Gasolina
2138,0,12,1,False,Banco do Passageiro,Gasolina
2139,0,13,1,False,Banco do Passageiro,Gasolina
2140,0,13,1,False,Banco do Passageiro,Gasolina
2141,0,13,1,False,Banco do Passageiro,Gasolina
2142,0,14,1,False,Banco do Passageiro,Gasolina
2143,0,14,1,False,Banco do Passageiro,Gasolina
2144,0,14,1,False,Banco do Passageiro,Gasolina
2145,0,15,1,False,Banco do Passageiro,Gasolina
2146,0,15,1,False,Banco do Passageiro,Gasolina
2147,0,15,1,False,Banco do Passageiro,Gasolina
2148,0,16,1,False,Banco do Passageiro,Gasolina
2149,0,16,1,False,Banco do Passageiro,Gasolina
2150,0,16,1,False,Banco do Passageiro,Gasolina
2151,0,17,1,False,Banco do Passageiro,Gasolina
2152,0,17,1,False,Banco do Passageiro,Gasolina
2153,0,17,1,False,Banco do Passageiro,Gasolina
2154,1,18,1,False,Banco do Passageiro,Gasolina
2155,0,18,1,False,Banco do Passageiro,Gasolina
2156,0,18,1,False,Banco do Passageiro,Gasolina
2157,0,19,1,False,Banco do Passageiro,Gasolina
2158,0,19,1,False,Banco do Passageiro,Gasolina
2159,0,19,1,False,Banco do Passageiro,Gasolina
2160,0,20,1,False,Banco do Passageiro,Gasolina
2161,0,20,1,False,Banco do Passageiro,Gasolina
2162,0,20,1,False,Banco do Passageiro,Gasolina
2163,0,21,1,False,Banco do Passageiro,Gasolina
2164,0,21,1,False,Banco do Passageiro,Gasolina
2165,0,21,1,False,Banco do Passageiro,Gasolina
2166,1,22,1,False,Banco do Passageiro,Gasolina
2167,0,22,1,False,Banco do Passageiro,Gasolina
2168,0,22,1,False,Banco do Passageiro,Gasolina
2169,0,23,1,False,Banco do Passageiro,Gasolina
2170,1,23,1,False,Banco do Passageiro,Gasolina
2171,0,23,1,False,Banco do Passageiro,Gasolina
2172,0,24,1,False,Banco do Passageiro,Gasolina
2173,0,24,1,False,Banco do Passageiro,Gasolina
2174,0,24,1,False,Banco do Passageiro,Gasolina
2175,0,25,1,False,Banco do Passageiro,Gasolina
2176,0,25,1,False,Banco do Passageiro,Gasolina
2177,0,25,1,False,Banco do Passageiro,Gasolina
2178,0,26,1,False,Banco do Passageiro,Gasolina
2179,0,26,1,False,Banco do Passageiro,Gasolina
2180,0,26,1,False,Banco do Passageiro,Gasolina
2181,0,27,1,False,Banco do Passageiro,Gasolina
2182,0,27,1,False,Banco do Passageiro,Gasolina
2183,0,27,1,False,Banco do Passageiro,Gasolina
2184,0,28,1,False,Banco do Passageiro,Gasolina
2185,1,28,1,False,Banco do Passageiro,Gasolina
2186,0,28,1,False,Banco do Passageiro,Gasolina
2187,0,29,1,False,Banco do Passageiro,Gasolina
2188,0,29,1,False,Banco do Passageiro,Gasolina
2189,0,29,1,False,Banco do Passageiro,Gasolina
2190,0,30,1,False,Banco do Passageiro,Gasolina
2191,0,30,1,False,Banco do Passageiro,Gasolina
2192,0,30,1,False,Banco do Passageiro,Gasolina
2193,0,31,1,False,Banco do Passageiro,Gasolina
2194,0,31,1,False,Banco do Passageiro,Gasolina
2195,0,31,1,False,Banco do Passageiro,Gasolina
2196,0,32,1,False,Banco do Passageiro,Gasolina
2197,0,32,1,False,Banco do Passageiro,Gasolina
2198,0,32,1,False,Banco do Passageiro,Gasolina
2199,0,33,1,False,Banco do Passageiro,Gasolina
2200,0,33,1,False,Banco do Passageiro,Gasolina
2201,0,33,1,False,Banco do Passageiro,Gasolina
2202,1,34,1,False,Banco do Passageiro,Gasolina
2203,0,34,1,False,Banco do Passageiro,Gasolina
2204,0,34,1,False,Banco do Passageiro,Gasolina
2205,0,35,1,False,Banco do Passageiro,Gasolina
2206,0,35,1,False,Banco do Passageiro,Gasolina
2207,1,35,1,False,Banco do Passageiro,Gasolina
2208,0,36,1,False,Banco do Passageiro,Gasolina
2209,0,36,1,False,Banco do Passageiro,Gasolina
2210,0,36,1,False,Banco do Passageiro,Gasolina
2211,0,37,1,False,Banco do Passageiro,Gasolina
2212,0,37,1,False,Banco do Passageiro,Gasolina
2213,0,37,1,False,Banco do Passageiro,Gasolina
2214,0,38,1,False,Banco do Passageiro,Gasolina
2215,1,38,1,False,Banco do Passageiro,Gasolina
2216,1,38,1,False,Banco do Passageiro,Gasolina
2217,0,39,1,False,Banco do Passageiro,Gasolina
2218,0,39,1,False,Banco do Passageiro,Gasolina
2219,0,39,1,False,Banco do Passageiro,Gasolina
2220,0,40,1,False,Banco do Passageiro,Gasolina
2221,0,40,1,False,Banco do Passageiro,Gasolina
2222,0,40,1,False,Banco do Passageiro,Gasolina
2223,0,41,1,False,Banco do Passageiro,Gasolina
2224,1,41,1,False,Banco do Passageiro,Gasolina
2225,1,41,1,False,Banco do Passageiro,Gasolina
2226,0,42,1,False,Banco do Passageiro,Gasolina
2227,0,42,1,False,Banco do Passageiro,Gasolina
2228,0,42,1,False,Banco do Passageiro,Gasolina
2229,0,43,1,False,Banco do Passageiro,Gasolina
2230,0,43,1,False,Banco do Passageiro,Gasolina
2231,0,43,1,False,Banco do Passageiro,Gasolina
2232,0,44,1,False,Banco do Passageiro,Gasolina
2233,0,44,1,False,Banco do Passageiro,Gasolina
2234,0,44,1,False,Banco do Passageiro,Gasolina
2235,0,45,1,False,Banco do Passageiro,Gasolina
2236,1,45,1,False,Banco do Passageiro,Gasolina
2237,0,45,1,False,Banco do Passageiro,Gasolina
2238,0,46,1,False,Banco do Passageiro,Gasolina
2239,0,46,1,False,Banco do Passageiro,Gasolina
2240,0,46,1,False,Banco do Passageiro,Gasolina
2241,0,47,1,False,Banco do Passageiro,Gasolina
2242,0,47,1,False,Banco do Passageiro,Gasolina
2243,0,47,1,False,Banco do Passageiro,Gasolina
2244,0,48,1,False,Banco do Passageiro,Gasolina
2245,0,48,1,False,Banco do Passageiro,Gasolina
2246,0,48,1,False,Banco do Passageiro,Gasolina
2247,0,49,1,False,Banco do Passageiro,Gasolina
2248,1,49,1,False,Banco do Passageiro,Gasolina
2249,0,49,1,False,Banco do Passageiro,Gasolina
2250,1,50,1,False,Banco do Passageiro,Gasolina
2251,0,50,1,False,Banco do Passageiro,Gasolina
2252,0,50,1,False,Banco do Passageiro,Gasolina
2253,0,51,1,False,Banco do Passageiro,Gasolina
2254,0,51,1,False,Banco do Passageiro,Gasolina
2255,0,51,1,False,Banco do Passageiro,Gasolina
2256,0,52,1,False,Banco do Passageiro,Gasolina
2257,0,52,1,False,Banco do Passageiro,Gasolina
2258,0,52,1,False,Banco do Passageiro,Gasolina
2259,1,53,1,False,Banco do Passageiro,Gasolina
2260,0,53,1,False,Banco do Passageiro,Gasolina
2261,0,53,1,False,Banco do Passageiro,Gasolina
2262,0,54,1,False,Banco do Passageiro,Gasolina
2263,0,54,1,False,Banco do Passageiro,Gasolina
2264,0,54,1,False,Banco do Passageiro,Gasolina
2265,0,55,1,False,Banco do Passageiro,Gasolina
2266,0,55,1,False,Banco do Passageiro,Gasolina
2267,0,55,1,False,Banco do Passageiro,Gasolina
2268,0,56,1,False,Banco do Passageiro,Gasolina
2269,0,56,1,False,Banco do Passageiro,Gasolina
2270,0,56,1,False,Banco do Passageiro,Gasolina
2271,0,57,1,False,Banco do Passageiro,Gasolina
2272,0,57,1,False,Banco do Passageiro,Gasolina
